Transaction ID,Class of Business,Sub-Class of Business,Transaction Type,Amount,Currency,Customer Name,Date,Age,Income,Number of Claims,Account Balance,Default,customer_id,income_balance_ratio,Amount_converted,inactive_days
1915,Miscellaneous,Sub-Class D,Direct,2200.0,USD,Barbara Bowen,2023-07-04,64,138140,8,9856.339179997969,0,Barbara Bowen1915,14.015345604211285,286000.0,437
1916,Engineering,Sub-Class E,Inward Reinsurance,3000.0,USD,Marcus Anderson,2024-07-07,29,53290,0,9219.642066354374,0,Marcus Anderson1916,5.780050854086129,390000.0,68
1917,Miscellaneous,Sub-Class C,Inward Reinsurance,3000.0,,Elizabeth Merritt,2024-03-06,18,78906,4,-2086.290914161149,0,Elizabeth Merritt1917,-37.82118757475697,3000.0,191
1918,Engineering,Sub-Class I,Direct,2500.0,USD,Kelly Anderson,2024-08-26,69,96637,3,9249.68298846858,0,Kelly Anderson1918,10.447601298387813,325000.0,18
1919,Fire Domestic,Sub-Class A,Inward Reinsurance,-1500.0,,Jacob Garcia,2023-11-13,67,49778,5,-789.6473298714745,1,Jacob Garcia1919,-63.03826799249992,-1500.0,305
1920,Aviation,Sub-Class F,Direct,2500.0,USD,Martha Hayden,2024-02-02,42,47425,0,11592.85413628673,0,Martha Hayden1920,4.090882145368781,325000.0,224
1921,Fire Domestic,Sub-Class F,Inward Reinsurance,4000.0,USD,Matthew Moore,2023-11-20,33,127045,5,5734.599916638335,0,Matthew Moore1921,22.15411743570678,520000.0,298
1922,Aviation,Sub-Class E,Direct,2258.695652173913,USD,Karen Cox,2024-07-18,22,103388,0,16219.71469347889,0,Karen Cox1922,6.374218163132485,293630.4347826087,57
1923,Miscellaneous,Sub-Class E,Inward Reinsurance,2650.769230769231,USD,Barbara Chen,2024-08-18,36,140918,0,14456.64361984447,0,Barbara Chen1923,9.747629097431956,344600.0,26
1924,Fire Domestic,Sub-Class E,Outward Reinsurance,-1500.0,,James Jensen,2024-06-29,21,110036,7,13109.55128791584,0,James Jensen1924,8.393574851141496,-1500.0,76
1925,Engineering,Sub-Class F,Outward Reinsurance,4000.0,,Johnny Avila,2023-03-17,23,78176,1,12518.42748335756,0,Johnny Avila1925,6.2448738153358265,4000.0,546
1926,Aviation,Sub-Class H,Outward Reinsurance,2200.0,USD,James Miller,2024-12-09,43,32674,9,9012.20098695255,1,James Miller1926,3.625529440289216,286000.0,-87
1927,Aviation,Sub-Class B,Inward Reinsurance,1500.0,USD,Noah Lee,2024-04-30,66,82402,5,-3472.160596791392,0,Noah Lee1927,-23.73219720198061,195000.0,136
1928,Fire Domestic,Sub-Class F,Inward Reinsurance,4000.0,,Dean Harris,2023-03-29,56,108731,5,11387.24058832502,1,Dean Harris1928,9.548494137506719,4000.0,534
1929,Miscellaneous,Sub-Class A,Outward Reinsurance,5000.0,KES,Gary Knight,2023-08-20,73,136109,5,6673.054439092881,1,Gary Knight1929,20.39680647630118,5000.0,390
1930,Fire Domestic,Sub-Class D,Outward Reinsurance,1700.0,KES,Yvonne Nguyen,2023-01-07,72,109907,7,6738.867849838325,0,Yvonne Nguyen1930,16.309416128799263,1700.0,615
1931,Miscellaneous,Sub-Class C,Direct,2500.0,KES,Bethany Davis,2024-07-03,56,53053,3,4475.554886656742,0,Bethany Davis1931,11.853949140065357,2500.0,72
1932,Miscellaneous,Sub-Class I,Direct,5000.0,,Erika Potter,2023-02-21,26,137433,2,18226.77287104277,0,Erika Potter1932,7.540171865439905,5000.0,570
1933,Aviation,Sub-Class C,Direct,-1500.0,,Jessica Oconnor,2024-10-16,62,31957,5,1236.281673810809,1,Jessica Oconnor1933,25.849287162441957,-1500.0,-33
1934,Fire Domestic,Sub-Class F,Outward Reinsurance,5000.0,KES,Cristian Hall,2024-01-31,69,92644,3,2914.861335244491,0,Cristian Hall1934,31.783330095264812,5000.0,226
1935,Fire Domestic,Sub-Class A,Outward Reinsurance,2206.4,KES,Nathan Scott,2023-08-09,31,73616,1,19076.01956839057,0,Nathan Scott1935,3.859085997268713,2206.4,401
1936,Miscellaneous,Sub-Class F,Outward Reinsurance,1500.0,USD,Stephen Jensen,2024-03-03,65,133294,5,15253.84338191745,0,Stephen Jensen1936,8.738387871348694,195000.0,194
1937,Fire Domestic,Sub-Class D,Direct,3000.0,,Karen Garcia,2023-05-23,72,37829,9,-4647.83969592825,0,Karen Garcia1937,-8.139050069463492,3000.0,479
1938,Engineering,Sub-Class H,Inward Reinsurance,2500.0,,Allison Ford,2023-12-29,26,25837,4,17652.68999654685,0,Allison Ford1938,1.463629622740451,2500.0,259
1939,Engineering,Sub-Class I,Outward Reinsurance,3000.0,KES,Sheila Wilcox,2024-01-17,32,84141,8,666.1824708267586,1,Sheila Wilcox1939,126.30323325015999,3000.0,240
1940,Fire Domestic,Sub-Class D,Inward Reinsurance,2418.348623853211,KES,Renee Rivera,2024-07-14,54,35032,5,12648.31347915159,0,Renee Rivera1940,2.769697324291004,2418.348623853211,61
1941,Fire Domestic,Sub-Class F,Inward Reinsurance,2418.348623853211,,Shannon Brown,2023-10-04,67,119770,2,8826.827684180387,0,Shannon Brown1941,13.568861235917648,2418.348623853211,345
1942,Miscellaneous,Sub-Class A,Inward Reinsurance,2500.0,USD,Peter Anderson,2023-09-28,70,46352,4,8420.2970900696,0,Peter Anderson1942,5.504793893159044,325000.0,351
1943,Engineering,Sub-Class D,Direct,3000.0,KES,Amber Brown,2023-01-14,37,50215,9,12948.03308481798,0,Amber Brown1943,3.878195218614234,3000.0,608
1944,Engineering,Sub-Class G,Inward Reinsurance,4000.0,,Joshua Pena,2023-10-25,25,76319,7,179.5367973609928,0,Joshua Pena1944,425.088344683715,4000.0,324
1945,Aviation,Sub-Class A,Outward Reinsurance,2490.4411764705883,,Jonathan Brooks,2024-04-08,49,146535,8,-1024.371730839336,0,Jonathan Brooks1945,-143.04865664335946,2490.4411764705883,158
1946,Miscellaneous,Sub-Class H,Direct,3000.0,USD,Martha Gonzales,2024-06-10,64,94642,7,11297.8151683238,0,Martha Gonzales1946,8.377017909210632,390000.0,95
1947,Aviation,Sub-Class F,Outward Reinsurance,2200.0,USD,Carl Martinez,2023-08-22,38,61247,2,2264.480722616557,0,Carl Martinez1947,27.046818896842034,286000.0,388
1948,Engineering,Sub-Class E,Outward Reinsurance,3000.0,KES,Patricia Murillo,2024-07-28,74,114302,8,19348.75519144402,0,Patricia Murillo1948,5.907460137308684,3000.0,47
1949,Miscellaneous,Sub-Class I,Direct,2200.0,KES,Jason Pruitt,2024-12-08,58,149692,2,6287.795976866835,0,Jason Pruitt1949,23.80675208781034,2200.0,-86
1950,Fire Domestic,Sub-Class B,Outward Reinsurance,2200.0,KES,Travis Alexander,2023-01-27,36,63048,7,-2210.074499825869,0,Travis Alexander1950,-28.527545114414707,2200.0,595
1951,Miscellaneous,Sub-Class E,Outward Reinsurance,2424.626865671642,,Christopher Dixon,2024-04-15,46,139114,9,12145.37915430112,0,Christopher Dixon1951,11.454068105460067,2424.626865671642,151
1952,Fire Domestic,Sub-Class F,Direct,2500.0,KES,Jason Sanchez,2023-04-03,48,124236,8,2653.982311653282,0,Jason Sanchez1952,46.81116353130776,2500.0,529
1953,Fire Domestic,Sub-Class G,Outward Reinsurance,-1500.0,,Jennifer Rivera,2024-09-08,71,95532,6,-1285.314309464945,1,Jennifer Rivera1953,-74.32578887242639,-1500.0,5
1954,Miscellaneous,Sub-Class E,Inward Reinsurance,1586.6666666666667,KES,Todd Martinez,2023-11-05,23,86714,3,5570.584072248024,1,Todd Martinez1954,15.566410788412414,1586.6666666666667,313
1955,Fire Domestic,Sub-Class I,Outward Reinsurance,2500.0,USD,David Hale,2023-02-21,21,55319,9,19105.55695218195,0,David Hale1955,2.8954403233810098,325000.0,570
1956,Aviation,Sub-Class A,Inward Reinsurance,2500.0,USD,Steven Phelps IV,2023-11-15,60,139058,8,5285.76440967825,0,Steven Phelps IV1956,26.308020793621527,325000.0,303
1957,Engineering,Sub-Class G,Outward Reinsurance,5000.0,,Joseph Norman,2023-06-30,46,36025,2,3683.344143276587,0,Joseph Norman1957,9.780514282315552,5000.0,441
1958,Fire Domestic,Sub-Class G,Direct,1700.0,USD,James Hester,2024-07-22,59,29780,2,6112.724051732603,0,James Hester1958,4.871805065625217,221000.0,53
1959,Aviation,Sub-Class D,Direct,2258.695652173913,,Denise Perkins,2023-04-30,20,42706,1,-4697.107360008791,0,Denise Perkins1959,-9.091978685349886,2258.695652173913,502
1960,Fire Domestic,Sub-Class I,Outward Reinsurance,2500.0,,James Valenzuela,2023-02-12,18,62916,9,-1672.461535034648,0,James Valenzuela1960,-37.618802395175315,2500.0,579
1961,Engineering,Sub-Class E,Direct,5000.0,USD,Kimberly Griffin,2024-10-08,61,95503,2,16241.86545336519,0,Kimberly Griffin1961,5.880051172337012,650000.0,-25
1962,Aviation,Sub-Class D,Outward Reinsurance,2200.0,,Renee Hayden,2023-09-17,72,50856,0,19450.86030236284,0,Renee Hayden1962,2.614588723040808,2200.0,362
1963,Engineering,Sub-Class G,Direct,-1500.0,USD,Taylor Anderson,2023-07-16,32,123166,3,-1051.462859907966,0,Taylor Anderson1963,-117.13775606946369,-195000.0,425
1964,Engineering,Sub-Class D,Inward Reinsurance,-1500.0,KES,Antonio Smith,2024-10-06,64,29179,7,8387.94545967271,0,Antonio Smith1964,3.4786826095002454,-1500.0,-23
1965,Aviation,Sub-Class C,Outward Reinsurance,2200.0,KES,Charles Alvarado,2023-09-12,38,58623,4,19158.33584514109,0,Charles Alvarado1965,3.059921303909488,2200.0,367
1966,Aviation,Sub-Class I,Inward Reinsurance,3000.0,USD,Bill Adams,2023-12-02,63,37587,1,-1085.465595525904,0,Bill Adams1966,-34.627536934313646,390000.0,286
1967,Aviation,Sub-Class H,Inward Reinsurance,3000.0,USD,Derek Flores,2024-07-06,48,43733,2,-342.2595624387441,1,Derek Flores1967,-127.77729185529216,390000.0,69
1968,Miscellaneous,Sub-Class A,Outward Reinsurance,2424.626865671642,USD,Adriana Gilmore,2024-05-16,24,146210,0,18170.40884820996,0,Adriana Gilmore1968,8.04659934850083,315201.4925373135,120
1969,Aviation,Sub-Class G,Inward Reinsurance,1700.0,USD,Elaine Webb,2023-09-12,34,108306,1,12642.19116130956,0,Elaine Webb1969,8.567027552269742,221000.0,367
1970,Aviation,Sub-Class I,Outward Reinsurance,5000.0,KES,Thomas Shaffer,2024-05-28,73,119423,0,-1200.832828945981,1,Thomas Shaffer1970,-99.4501458665336,5000.0,108
1971,Aviation,Sub-Class H,Inward Reinsurance,-1500.0,,Kevin Adams,2024-12-07,36,143076,1,4837.316777965243,0,Kevin Adams1971,29.577554368929118,-1500.0,-85
1972,Aviation,Sub-Class H,Outward Reinsurance,1500.0,,Matthew Howard,2023-08-30,56,23975,2,-3593.251394632236,0,Matthew Howard1972,-6.672230068793671,1500.0,380
1973,Fire Domestic,Sub-Class F,Outward Reinsurance,1500.0,KES,John Allen,2023-05-29,20,143405,0,5816.788347942354,1,John Allen1973,24.653638988038555,1500.0,473
1974,Miscellaneous,Sub-Class D,Direct,4000.0,,Scott Lewis,2024-12-10,47,98455,8,14447.53736217592,0,Scott Lewis1974,6.814656195855087,4000.0,-88
1975,Engineering,Sub-Class H,Outward Reinsurance,2500.0,KES,Alyssa Lawrence,2023-10-26,52,95138,9,8849.30136465318,0,Alyssa Lawrence1975,10.750905193489094,2500.0,323
1976,Aviation,Sub-Class C,Outward Reinsurance,2200.0,,Diana Hammond,2024-09-11,74,65463,4,11186.05304540508,0,Diana Hammond1976,5.852198244928794,2200.0,2
1977,Fire Domestic,Sub-Class I,Inward Reinsurance,2500.0,USD,Aaron Hayes,2024-03-28,46,119596,7,3170.503305005231,0,Aaron Hayes1977,37.721455710579264,325000.0,169
1978,Fire Domestic,Sub-Class B,Outward Reinsurance,2500.0,USD,Alexis Terry,2024-01-28,67,62154,4,-965.1020563801749,0,Alexis Terry1978,-64.40147918979895,325000.0,229
1979,Fire Domestic,Sub-Class B,Direct,5000.0,USD,Erin Franklin,2023-07-31,69,95676,7,-4672.083105662889,0,Erin Franklin1979,-20.478231623070673,650000.0,410
1980,Engineering,Sub-Class G,Inward Reinsurance,4000.0,KES,Angela Mckenzie,2024-10-29,71,138343,6,15532.80860823363,0,Angela Mckenzie1980,8.90650258361306,4000.0,-46
1981,Aviation,Sub-Class D,Inward Reinsurance,1700.0,KES,Michael Gilmore,2024-06-21,31,106706,3,10916.3639836447,1,Michael Gilmore1981,9.774866444529595,1700.0,84
1982,Miscellaneous,Sub-Class H,Direct,4000.0,,Jasmine Moore,2024-08-16,52,136905,6,733.0310321922098,1,Jasmine Moore1982,186.7656265391256,4000.0,28
1983,Miscellaneous,Sub-Class I,Inward Reinsurance,-1500.0,,Samantha Welch,2024-08-17,45,48830,5,5460.849001932371,0,Samantha Welch1983,8.941833034152943,-1500.0,27
1984,Fire Domestic,Sub-Class G,Inward Reinsurance,5000.0,,Donald Watts,2023-05-11,47,130076,2,15036.08171820285,0,Donald Watts1984,8.650923986568158,5000.0,491
1985,Engineering,Sub-Class E,Inward Reinsurance,2500.0,KES,Donald Daniel,2023-11-25,43,92126,8,8467.504652284642,0,Donald Daniel1985,10.87994678280374,2500.0,293
1986,Engineering,Sub-Class H,Inward Reinsurance,1700.0,,Trevor Rodriguez,2024-09-03,24,66745,9,2503.996911149457,0,Trevor Rodriguez1986,26.65538431888911,1700.0,10
1987,Engineering,Sub-Class D,Direct,2500.0,USD,Michael Baker,2023-09-13,56,50609,8,1679.612929267137,0,Michael Baker1987,30.131347001527402,325000.0,366
1988,Miscellaneous,Sub-Class B,Direct,2187.7862595419847,,Katherine Hammond,2024-04-23,48,37401,4,440.3506112206405,0,Katherine Hammond1988,84.93459313324307,2187.7862595419847,143
1989,Fire Domestic,Sub-Class F,Inward Reinsurance,2418.348623853211,USD,Derrick Ellis,2024-07-14,22,47729,7,15593.24700335424,0,Derrick Ellis1989,3.0608762876476647,314385.3211009174,61
1990,Aviation,Sub-Class I,Inward Reinsurance,3000.0,KES,John Rivera,2023-03-04,52,123480,6,9546.508767116562,0,John Rivera1990,12.934571476573005,3000.0,559
1991,Miscellaneous,Sub-Class A,Direct,4000.0,USD,Jill Martin,2023-11-07,67,138278,8,12728.92914253661,0,Jill Martin1991,10.863286176832633,520000.0,311
1992,Fire Domestic,Sub-Class G,Direct,1700.0,USD,Renee Warner,2024-02-11,64,65167,6,16503.01103493533,0,Renee Warner1992,3.9487945479796114,221000.0,215
1993,Fire Domestic,Sub-Class I,Direct,2231.060606060606,USD,Veronica Burton,2023-04-15,69,114181,3,19671.54256325541,0,Veronica Burton1993,5.804374498483884,290037.8787878788,517
1994,Aviation,Sub-Class I,Inward Reinsurance,3000.0,KES,Doris Andrews,2024-09-08,31,77391,3,1237.089663269549,0,Doris Andrews1994,62.5589254342814,3000.0,5
1995,Aviation,Sub-Class C,Inward Reinsurance,5000.0,KES,Jonathan Jones,2023-01-15,53,146543,7,-477.4378135521765,0,Jonathan Jones1995,-306.9363084371304,5000.0,607
1996,Aviation,Sub-Class E,Outward Reinsurance,1700.0,KES,Bradley Leach,2024-11-17,44,148886,5,6549.958569848712,1,Bradley Leach1996,22.730830800268546,1700.0,-65
1997,Engineering,Sub-Class H,Direct,3000.0,KES,William Cook,2023-09-16,41,114583,8,-4123.218013036688,0,William Cook1997,-27.789702033148462,3000.0,363
1998,Aviation,Sub-Class H,Inward Reinsurance,2200.0,,Edward Freeman,2024-12-23,57,78171,9,14792.94703908821,0,Edward Freeman1998,5.284342585249883,2200.0,-101
1999,Fire Domestic,Sub-Class D,Direct,1700.0,KES,Kimberly Best,2024-02-16,46,108096,6,17093.99997085955,1,Kimberly Best1999,6.323622334402317,1700.0,210
2000,Aviation,Sub-Class A,Inward Reinsurance,3000.0,USD,Jacob Mcclain,2023-09-16,70,26647,6,12150.99246870071,0,Jacob Mcclain2000,2.192989590655991,390000.0,363
1861,Engineering,Sub-Class G,Inward Reinsurance,2500.0,KES,Sara Underwood,2023-03-09,68,146404,7,1487.200580947047,0,Sara Underwood1861,98.44267268021787,2500.0,554
354,Miscellaneous,Sub-Class F,Direct,1700.0,USD,Amanda Woodward,2024-08-23,44,26441,0,3371.405364405298,0,Amanda Woodward354,7.842723476434903,221000.0,21
1334,Miscellaneous,Sub-Class C,Inward Reinsurance,5000.0,USD,Emily Mendoza,2023-05-13,51,132192,0,2251.267807394379,0,Emily Mendoza1334,58.718913656478406,650000.0,489
906,Engineering,Sub-Class E,Inward Reinsurance,5000.0,,Terri Bernard,2023-06-09,41,25950,4,4138.219922681978,1,Terri Bernard906,6.2708122054522955,5000.0,462
1290,Aviation,Sub-Class D,Inward Reinsurance,1700.0,USD,Bradley Morris,2024-03-30,47,38280,4,-395.4884628843402,0,Bradley Morris1290,-96.79169834897284,221000.0,167
1274,Fire Domestic,Sub-Class E,Direct,1700.0,USD,James Blackburn,2023-03-18,64,59235,0,17990.54256602522,0,James Blackburn1274,3.292563288884023,221000.0,545
939,Engineering,Sub-Class F,Inward Reinsurance,1500.0,,Heather Hartman,2023-10-23,58,36139,0,3846.768586205908,0,Heather Hartman939,9.394638432265072,1500.0,326
1732,Fire Domestic,Sub-Class H,Direct,-1500.0,KES,Jonathan Wyatt,2024-07-03,68,137957,2,6107.781636668384,0,Jonathan Wyatt1732,22.587087785157216,-1500.0,72
66,Engineering,Sub-Class G,Outward Reinsurance,1700.0,USD,Sarah Sullivan,2024-09-06,68,80857,7,17263.77871923664,0,Sarah Sullivan66,4.683621199911631,221000.0,7
1324,Engineering,Sub-Class H,Direct,5000.0,,Rhonda Thomas,2023-12-20,73,51952,5,14669.80252156633,0,Rhonda Thomas1324,3.541424632241945,5000.0,268
57,Miscellaneous,Sub-Class C,Outward Reinsurance,2200.0,USD,Deborah Buckley,2023-12-08,44,124862,7,18690.16238512263,0,Deborah Buckley57,6.680626814638602,286000.0,280
1293,Miscellaneous,Sub-Class F,Inward Reinsurance,1700.0,,Jonathan Jefferson,2023-08-16,26,123550,7,4686.997337932424,0,Jonathan Jefferson1293,26.360160053878257,1700.0,394
1119,Aviation,Sub-Class I,Inward Reinsurance,1700.0,,Debbie Day,2023-12-28,20,25166,5,16918.74657829076,0,Debbie Day1119,1.4874624360348112,1700.0,260
585,Engineering,Sub-Class G,Direct,1700.0,KES,Victoria Tyler,2024-06-28,18,56672,3,614.2154819187854,0,Victoria Tyler585,92.26729326808707,1700.0,77
375,Aviation,Sub-Class I,Direct,2258.695652173913,,Steven Brooks,2023-08-15,24,145951,2,6460.126325763218,0,Steven Brooks375,22.592592255965975,2258.695652173913,395
276,Miscellaneous,Sub-Class H,Outward Reinsurance,1500.0,USD,Sabrina Richards,2023-10-02,42,46558,6,4097.989420111888,0,Sabrina Richards276,11.36118111274402,195000.0,347
747,Fire Domestic,Sub-Class A,Direct,1500.0,USD,Jennifer Swanson,2023-06-14,37,144233,8,17724.94985932028,0,Jennifer Swanson747,8.137286770611551,195000.0,457
129,Miscellaneous,Sub-Class E,Outward Reinsurance,2200.0,,Joanna Carey,2023-08-27,58,139006,7,13102.43106930962,0,Joanna Carey129,10.609176210482012,2200.0,383
1647,Fire Domestic,Sub-Class E,Direct,2500.0,KES,Nicholas Scott,2023-09-13,70,124471,4,7453.710930864174,0,Nicholas Scott1647,16.69919871517864,2500.0,366
1853,Engineering,Sub-Class H,Inward Reinsurance,5000.0,,Scott Cantrell,2024-01-07,56,140950,8,4681.545306829723,0,Scott Cantrell1853,30.107580032254216,5000.0,250
675,Miscellaneous,Sub-Class B,Inward Reinsurance,2200.0,USD,Randall Carpenter,2023-08-01,39,20518,1,323.48869080857,0,Randall Carpenter675,63.427255984481626,286000.0,409
1665,Fire Domestic,Sub-Class C,Direct,-1500.0,USD,Kevin Terry,2023-12-14,73,142388,6,8909.287411135288,0,Kevin Terry1665,15.981974026568736,-195000.0,274
1982,Miscellaneous,Sub-Class H,Direct,4000.0,,Jasmine Moore,2024-08-16,52,136905,6,733.0310321922098,1,Jasmine Moore1982,186.7656265391256,4000.0,28
1084,Miscellaneous,Sub-Class I,Inward Reinsurance,1700.0,KES,Heather Newman,2024-04-07,51,112040,9,14878.9563178858,1,Heather Newman1084,7.530098053001081,1700.0,159
1923,Miscellaneous,Sub-Class E,Inward Reinsurance,2650.769230769231,USD,Barbara Chen,2024-08-18,36,140918,0,14456.64361984447,0,Barbara Chen1923,9.747629097431956,344600.0,26
100,Aviation,Sub-Class C,Direct,1500.0,USD,Donna Key,2024-12-30,57,30119,5,13445.87096745871,0,Donna Key100,2.24001852114252,195000.0,-108
1180,Fire Domestic,Sub-Class B,Outward Reinsurance,2500.0,,Brady Orr,2024-05-06,18,57555,9,15646.58552605797,0,Brady Orr1180,3.6784383343028653,2500.0,130
965,Fire Domestic,Sub-Class E,Inward Reinsurance,3000.0,,Travis Mckenzie,2023-03-05,42,148039,8,-3060.288707765883,1,Travis Mckenzie965,-48.37419411584654,3000.0,558
793,Aviation,Sub-Class C,Direct,3000.0,,Belinda Johnson,2024-07-31,28,111071,7,4024.286399656794,0,Belinda Johnson793,27.60017279323672,3000.0,44
30,Miscellaneous,Sub-Class G,Inward Reinsurance,2500.0,USD,Shannon Estrada,2023-06-18,36,64104,7,8112.229689788082,0,Shannon Estrada30,7.902143116176313,325000.0,453
629,Fire Domestic,Sub-Class G,Outward Reinsurance,2200.0,USD,Tiffany Kennedy,2023-01-23,59,75499,7,19901.97822267067,0,Tiffany Kennedy629,3.7935424888566027,286000.0,599
945,Aviation,Sub-Class G,Inward Reinsurance,2763.6363636363635,USD,Hannah Lee,2024-01-03,32,84480,4,13559.52223141857,1,Hannah Lee945,6.2303080121991785,359272.72727272724,254
573,Aviation,Sub-Class D,Inward Reinsurance,2200.0,,Renee Morales,2024-03-13,37,64291,1,14037.14215825244,0,Renee Morales573,4.580063325938699,2200.0,184
908,Fire Domestic,Sub-Class D,Direct,2231.060606060606,KES,Thomas Jones,2023-04-24,49,93511,0,11383.15178456632,0,Thomas Jones908,8.214860152070143,2231.060606060606,508
1081,Fire Domestic,Sub-Class D,Direct,4000.0,USD,Tina Ho,2024-11-06,31,84320,6,-1112.19089802408,0,Tina Ho1081,-75.81432301757103,520000.0,-54
451,Engineering,Sub-Class C,Inward Reinsurance,2076.086956521739,,Melanie Phelps,2023-10-16,53,63315,6,1155.927530155236,0,Melanie Phelps451,54.77419504966464,2076.086956521739,333
1610,Fire Domestic,Sub-Class E,Direct,2231.060606060606,KES,Robert Thomas,2023-12-25,25,66115,9,517.50999138918,0,Robert Thomas1610,127.7559875173114,2231.060606060606,263
1291,Aviation,Sub-Class F,Direct,1700.0,,Jacob Murray,2023-04-25,39,59427,0,17056.32808356493,0,Jacob Murray1291,3.4841614038406328,1700.0,507
1079,Engineering,Sub-Class F,Outward Reinsurance,1700.0,KES,Kelly Rubio,2024-02-07,43,113339,7,18411.91966769119,0,Kelly Rubio1079,6.155740522748677,1700.0,219
255,Aviation,Sub-Class B,Direct,1500.0,USD,Stacey Wallace,2023-06-15,71,39644,5,15094.01737201199,0,Stacey Wallace255,2.6264710728046268,195000.0,456
125,Aviation,Sub-Class H,Outward Reinsurance,1700.0,KES,Justin Randall,2023-03-01,65,120956,1,11961.71541261558,0,Justin Randall125,10.111927581259136,1700.0,562
